userId,locality,keywords,u_type,dest_fav
1093,Mbanga,"Silence,Connectivité,Musique,Sièges inclinables,Vue panoramique,Ambiance chaleureuse,Wi-Fi gratuit,Conduite souple,Conversation,Climatisation,Langue parlée,Espace de rangement,Assistance bagages,Confort,Cuisine,Animaux acceptés,Navigation GPS,Ponctualité,Chauffeur expérimenté,Éclairage tamisé,Sport",Traveler,Meiganga
1139,Belabo,"Éclairage tamisé,Climatisation,Assistance bagages,Sport,Musique,Cuisine,Espace de rangement,Conversation,Connectivité,Boisson gratuite,Silence,Conduite souple,Chauffeur expérimenté",Traveler,Campo
3661,Bamenda,"Silence,Sièges inclinables,Ponctualité,Climatisation,Langue parlée,Ambiance chaleureuse,Chauffeur expérimenté,Musique,Animaux acceptés,Connectivité,Conversation,Conduite souple",Planner,Bafang
1053,Buea,"Espace de rangement,Confort",Traveler,Bonanjo
3090,Bonabéri,"Confort,Espace de rangement,Boisson gratuite",Planner,Kumba
3537,Belo,"Climatisation,Musique,Conversation,Boisson gratuite,Navigation GPS,Wi-Fi gratuit,Sport,Espace de rangement,Silence,Animaux acceptés,Sièges inclinables,Connectivité,Assistance bagages",Traveler,Bertoua
1303,Meiganga,"Assistance bagages,Confort,Chauffeur expérimenté,Ponctualité,Connectivité,Animaux acceptés,Boisson gratuite,Sport,Langue parlée,Éclairage tamisé,Navigation GPS,Silence,Conduite souple,Cuisine,Ambiance chaleureuse,Vue panoramique,Musique,Climatisation,Conversation,Espace de rangement",Planner,Bafang
301,Bonaberi,"Langue parlée,Conduite souple,Confort,Sièges inclinables,Ponctualité",Planner,Campo
3263,Batibo,"Navigation GPS,Assistance bagages",Traveler,Edéa
2344,Buea,"Musique,Sièges inclinables,Chauffeur expérimenté,Espace de rangement,Connectivité,Vue panoramique,Navigation GPS,Confort,Conversation,Cuisine,Éclairage tamisé,Conduite souple,Animaux acceptés,Boisson gratuite,Climatisation,Sport,Langue parlée",Traveler,Banga Bakundu
2781,Banga Bakundu,"Musique,Connectivité,Langue parlée,Espace de rangement,Cuisine,Conduite souple,Animaux acceptés,Chauffeur expérimenté,Assistance bagages,Climatisation,Wi-Fi gratuit,Vue panoramique,Éclairage tamisé,Sièges inclinables,Navigation GPS",Traveler,Mbanga
2327,Bandjoun,"Vue panoramique,Silence,Wi-Fi gratuit",Planner,Nanga-Eboko
3202,Buea,"Climatisation,Éclairage tamisé,Wi-Fi gratuit,Conversation,Cuisine,Assistance bagages,Chauffeur expérimenté,Navigation GPS,Musique,Ambiance chaleureuse,Boisson gratuite,Ponctualité,Connectivité,Silence,Langue parlée,Espace de rangement,Sièges inclinables,Vue panoramique,Animaux acceptés,Confort,Sport,Conduite souple",Planner,Meiganga
1950,Edéa,"Éclairage tamisé,Silence,Cuisine,Sport,Animaux acceptés,Wi-Fi gratuit,Boisson gratuite,Confort,Navigation GPS,Langue parlée,Climatisation",Traveler,Loum
1254,Belo,"Conduite souple,Langue parlée,Navigation GPS,Ambiance chaleureuse,Éclairage tamisé,Wi-Fi gratuit,Cuisine,Sièges inclinables,Chauffeur expérimenté,Silence,Sport,Connectivité,Conversation,Climatisation,Confort,Espace de rangement,Animaux acceptés,Assistance bagages,Boisson gratuite,Musique,Ponctualité,Vue panoramique",Planner,Bafang
2373,Banga Bakundu,"Sièges inclinables,Assistance bagages,Ponctualité,Cuisine,Conversation,Ambiance chaleureuse,Sport,Wi-Fi gratuit,Boisson gratuite,Chauffeur expérimenté,Espace de rangement",Planner,Mbalmayo
963,Bonaberi,"Confort,Navigation GPS,Connectivité,Chauffeur expérimenté,Sièges inclinables,Espace de rangement,Animaux acceptés,Vue panoramique,Assistance bagages,Conversation,Sport,Boisson gratuite,Silence,Éclairage tamisé,Ambiance chaleureuse,Climatisation,Wi-Fi gratuit,Musique,Ponctualité,Cuisine,Langue parlée",Planner,Belabo
3293,Buea,"Chauffeur expérimenté,Éclairage tamisé,Cuisine,Ambiance chaleureuse,Langue parlée,Confort,Musique,Espace de rangement,Connectivité",Planner,Bafoussam
3566,Melong,"Animaux acceptés,Cuisine,Connectivité,Musique,Ponctualité,Chauffeur expérimenté,Confort,Éclairage tamisé,Wi-Fi gratuit,Vue panoramique,Espace de rangement,Ambiance chaleureuse,Climatisation,Silence,Navigation GPS,Sièges inclinables,Assistance bagages,Boisson gratuite",Planner,Boutours
729,Douala,"Musique,Vue panoramique,Sport,Animaux acceptés,Espace de rangement,Assistance bagages,Chauffeur expérimenté,Connectivité,Conduite souple,Climatisation,Confort,Éclairage tamisé,Silence,Wi-Fi gratuit,Langue parlée,Sièges inclinables,Ponctualité",Planner,Kribi
1728,Bertoua,"Silence,Ponctualité,Sièges inclinables,Conversation,Climatisation,Boisson gratuite,Ambiance chaleureuse,Chauffeur expérimenté,Wi-Fi gratuit,Langue parlée,Assistance bagages,Navigation GPS",Planner,Bertoua
1374,Loum,"Animaux acceptés,Éclairage tamisé,Boisson gratuite,Connectivité,Vue panoramique,Cuisine,Wi-Fi gratuit,Navigation GPS,Climatisation",Planner,Kousseri
779,Dibombari,"Langue parlée,Assistance bagages,Ambiance chaleureuse,Wi-Fi gratuit,Silence,Conversation,Animaux acceptés,Musique,Cuisine,Confort,Sièges inclinables,Boisson gratuite,Navigation GPS,Conduite souple,Espace de rangement,Climatisation,Sport,Connectivité,Éclairage tamisé,Ponctualité",Planner,Melong
553,Guider,"Musique,Animaux acceptés,Connectivité,Ponctualité,Chauffeur expérimenté,Silence,Cuisine,Éclairage tamisé,Confort,Conduite souple,Climatisation,Boisson gratuite,Langue parlée,Assistance bagages,Sièges inclinables,Sport,Navigation GPS,Ambiance chaleureuse,Conversation,Vue panoramique,Espace de rangement",Traveler,Mokolo
4126,Essos,"Cuisine,Assistance bagages,Sport,Conduite souple,Wi-Fi gratuit,Boisson gratuite,Animaux acceptés,Sièges inclinables,Silence,Espace de rangement",Planner,Bali Nyonga
2896,Maroua,Connectivité,Traveler,Mora
2352,Bali Nyonga,"Ponctualité,Animaux acceptés,Chauffeur expérimenté,Assistance bagages,Ambiance chaleureuse,Cuisine,Sport,Boisson gratuite,Vue panoramique,Confort,Navigation GPS",Traveler,Yagoua
2880,Melong,"Chauffeur expérimenté,Ambiance chaleureuse,Assistance bagages",Traveler,Mora
165,Bonamoussadi,"Cuisine,Boisson gratuite,Climatisation,Chauffeur expérimenté,Assistance bagages,Conversation,Sport,Ambiance chaleureuse,Animaux acceptés,Musique,Conduite souple",Planner,Yagoua
636,Mbanga,"Vue panoramique,Ambiance chaleureuse,Éclairage tamisé,Espace de rangement,Climatisation,Navigation GPS,Animaux acceptés",Traveler,Loum
3945,Belabo,"Musique,Éclairage tamisé,Conversation,Climatisation,Cuisine",Traveler,Bogo
2399,Mbalmayo,"Connectivité,Chauffeur expérimenté,Boisson gratuite,Ponctualité,Confort,Conversation,Vue panoramique,Animaux acceptés,Wi-Fi gratuit,Navigation GPS,Sièges inclinables,Conduite souple,Langue parlée,Éclairage tamisé,Silence,Espace de rangement,Cuisine,Ambiance chaleureuse",Planner,Mbandjock
2483,Mutengene,"Boisson gratuite,Sport,Espace de rangement,Wi-Fi gratuit,Chauffeur expérimenté,Climatisation,Éclairage tamisé,Cuisine,Musique,Vue panoramique",Traveler,Bonamoussadi
1996,Buea,"Animaux acceptés,Ponctualité,Cuisine,Musique,Ambiance chaleureuse,Assistance bagages,Silence,Connectivité,Éclairage tamisé,Espace de rangement,Sièges inclinables,Sport,Navigation GPS,Confort,Chauffeur expérimenté,Climatisation,Langue parlée,Vue panoramique,Conversation",Planner,Buea
501,Kribi,"Cuisine,Musique,Éclairage tamisé,Langue parlée,Espace de rangement,Boisson gratuite,Wi-Fi gratuit,Conduite souple,Vue panoramique,Silence,Connectivité,Sport,Assistance bagages,Conversation,Climatisation,Sièges inclinables,Navigation GPS,Chauffeur expérimenté,Confort,Ponctualité",Planner,Kribi
2563,Edéa,Conversation,Planner,Buea
4234,Kousseri,"Conduite souple,Wi-Fi gratuit,Assistance bagages,Climatisation,Confort,Éclairage tamisé,Connectivité,Espace de rangement,Ponctualité,Silence,Sport,Boisson gratuite,Sièges inclinables,Animaux acceptés,Chauffeur expérimenté,Cuisine,Vue panoramique,Ambiance chaleureuse,Conversation,Musique",Planner,Nkongsamba
2724,Banga Bakundu,"Boisson gratuite,Ambiance chaleureuse,Wi-Fi gratuit,Confort,Silence,Sièges inclinables,Animaux acceptés",Planner,Bogo
3088,Mbanga,"Wi-Fi gratuit,Chauffeur expérimenté,Conduite souple,Silence,Boisson gratuite,Conversation,Connectivité,Espace de rangement",Planner,Bali
4487,Bogo,"Chauffeur expérimenté,Cuisine",Traveler,Yagoua
2629,Bonanjo,"Boisson gratuite,Sièges inclinables,Chauffeur expérimenté,Conduite souple,Éclairage tamisé,Connectivité",Planner,Mbouda
4946,Bonabéri,"Langue parlée,Confort,Silence,Musique,Sport,Animaux acceptés,Vue panoramique,Assistance bagages,Boisson gratuite,Ambiance chaleureuse,Sièges inclinables,Cuisine",Traveler,Boutours
3839,Melong,"Confort,Chauffeur expérimenté,Connectivité,Espace de rangement,Musique",Planner,Dibombari
4716,Bafang,"Assistance bagages,Ponctualité,Éclairage tamisé,Boisson gratuite,Espace de rangement,Silence,Chauffeur expérimenté,Connectivité,Vue panoramique,Langue parlée,Animaux acceptés,Sièges inclinables,Confort,Conduite souple,Climatisation,Conversation,Wi-Fi gratuit,Cuisine,Sport,Navigation GPS,Musique",Planner,Essos
2809,Mora,"Espace de rangement,Wi-Fi gratuit,Conduite souple,Conversation,Confort,Boisson gratuite,Éclairage tamisé,Chauffeur expérimenté",Traveler,Mutengene
2227,Bertoua,"Ponctualité,Conversation,Wi-Fi gratuit,Ambiance chaleureuse,Sport,Navigation GPS,Musique,Chauffeur expérimenté,Confort,Animaux acceptés,Sièges inclinables,Silence,Langue parlée,Conduite souple,Espace de rangement,Éclairage tamisé,Boisson gratuite,Vue panoramique,Climatisation,Assistance bagages,Cuisine,Connectivité",Traveler,Bonamoussadi
2721,Mbouda,"Boisson gratuite,Wi-Fi gratuit,Assistance bagages,Cuisine",Planner,Kribi
3852,Banga Bakundu,"Animaux acceptés,Silence,Sport,Navigation GPS,Musique,Boisson gratuite,Ambiance chaleureuse,Cuisine,Éclairage tamisé,Conversation,Wi-Fi gratuit,Assistance bagages,Connectivité,Ponctualité,Conduite souple,Sièges inclinables",Planner,Messa
2374,Nanga-Eboko,"Climatisation,Conduite souple,Vue panoramique,Espace de rangement,Boisson gratuite,Chauffeur expérimenté",Traveler,Yaounde
1822,Guider,"Assistance bagages,Ambiance chaleureuse,Sport,Silence,Confort,Climatisation,Connectivité,Boisson gratuite,Conduite souple,Wi-Fi gratuit,Espace de rangement,Vue panoramique,Animaux acceptés,Musique,Chauffeur expérimenté,Éclairage tamisé,Conversation",Planner,Kribi
3928,Bonamoussadi,"Cuisine,Éclairage tamisé,Musique,Boisson gratuite,Conversation,Conduite souple,Climatisation,Sport,Wi-Fi gratuit,Ponctualité,Silence,Navigation GPS,Animaux acceptés",Traveler,Guider
1858,Bimbia,Connectivité,Traveler,Bertoua
1088,Gazawa,"Confort,Musique,Navigation GPS,Éclairage tamisé,Assistance bagages,Sport,Climatisation,Animaux acceptés,Conduite souple,Connectivité,Vue panoramique",Traveler,Bertoua
3681,Bertoua,"Climatisation,Sport,Cuisine,Conversation,Ponctualité,Animaux acceptés,Wi-Fi gratuit,Assistance bagages,Ambiance chaleureuse,Navigation GPS",Planner,Buea
2215,Bertoua,"Boisson gratuite,Musique,Connectivité,Vue panoramique,Climatisation,Animaux acceptés,Langue parlée,Navigation GPS,Chauffeur expérimenté,Conversation,Wi-Fi gratuit,Sport,Sièges inclinables",Traveler,Buea
2890,Dibombari,"Éclairage tamisé,Sport,Cuisine",Traveler,Yagoua
646,Essos,"Vue panoramique,Ponctualité,Animaux acceptés,Connectivité,Confort,Sièges inclinables,Espace de rangement,Navigation GPS,Conduite souple,Éclairage tamisé,Chauffeur expérimenté,Assistance bagages,Conversation,Langue parlée,Wi-Fi gratuit,Boisson gratuite,Climatisation,Musique,Sport,Cuisine,Silence,Ambiance chaleureuse",Traveler,Messa
1570,Bafang,"Climatisation,Langue parlée,Confort,Assistance bagages,Animaux acceptés,Wi-Fi gratuit,Silence,Conduite souple",Planner,Mutengene
768,Edéa,Assistance bagages,Traveler,Gazawa
2066,Belabo,"Conduite souple,Espace de rangement,Confort,Ponctualité,Assistance bagages,Musique,Éclairage tamisé,Conversation,Sièges inclinables,Navigation GPS,Sport,Connectivité,Silence,Climatisation,Cuisine",Planner,Buea
4898,Edéa,"Navigation GPS,Ponctualité,Vue panoramique,Ambiance chaleureuse,Chauffeur expérimenté,Boisson gratuite",Traveler,Belo
251,Bonaberi,"Musique,Silence,Espace de rangement,Vue panoramique,Wi-Fi gratuit,Navigation GPS,Chauffeur expérimenté,Ambiance chaleureuse,Confort,Langue parlée,Conversation",Traveler,Bali Nyonga
3070,Mora,"Sport,Assistance bagages,Sièges inclinables,Climatisation,Boisson gratuite,Conversation,Conduite souple,Silence,Vue panoramique,Animaux acceptés,Ponctualité,Navigation GPS,Cuisine",Traveler,Loum
4555,Kousseri,"Silence,Assistance bagages,Sport,Ponctualité,Climatisation,Éclairage tamisé,Conversation,Vue panoramique,Animaux acceptés",Traveler,Bonaberi
4094,Bonaberi,"Éclairage tamisé,Boisson gratuite,Connectivité,Assistance bagages,Confort,Climatisation,Sport,Langue parlée,Espace de rangement,Navigation GPS",Planner,Meiganga
970,Bertoua,"Musique,Conversation,Ponctualité,Langue parlée,Espace de rangement",Traveler,Meiganga
2168,Bonamoussadi,"Boisson gratuite,Animaux acceptés,Chauffeur expérimenté",Traveler,Limbe
4025,Douala,"Langue parlée,Conversation,Espace de rangement,Animaux acceptés",Planner,Muyuka
3410,Garoua,"Animaux acceptés,Assistance bagages,Silence,Connectivité,Espace de rangement,Éclairage tamisé,Cuisine",Traveler,Mbandjock
1387,Guider,"Sièges inclinables,Climatisation,Éclairage tamisé,Musique,Wi-Fi gratuit,Chauffeur expérimenté,Langue parlée,Connectivité,Sport,Ambiance chaleureuse,Navigation GPS,Conversation,Conduite souple",Traveler,Figuif
1980,Batibo,"Espace de rangement,Vue panoramique,Conversation,Boisson gratuite,Conduite souple,Animaux acceptés",Traveler,Kousseri
3701,Bonabéri,"Climatisation,Confort,Assistance bagages,Conduite souple,Boisson gratuite,Connectivité,Éclairage tamisé,Wi-Fi gratuit,Conversation,Ponctualité,Animaux acceptés,Espace de rangement,Silence,Musique,Sièges inclinables,Navigation GPS",Planner,Mbalmayo
4277,Loum,"Ambiance chaleureuse,Climatisation,Conduite souple,Vue panoramique",Planner,Belo
1450,Gazawa,"Connectivité,Ambiance chaleureuse,Navigation GPS,Animaux acceptés,Langue parlée,Sièges inclinables,Vue panoramique,Conduite souple,Assistance bagages,Confort,Chauffeur expérimenté,Conversation,Wi-Fi gratuit,Boisson gratuite,Silence,Espace de rangement,Éclairage tamisé",Traveler,Beti
4644,Bonanjo,"Conversation,Sièges inclinables,Wi-Fi gratuit,Ambiance chaleureuse,Navigation GPS,Silence,Éclairage tamisé,Boisson gratuite,Confort,Connectivité,Vue panoramique,Animaux acceptés,Conduite souple,Langue parlée,Ponctualité,Assistance bagages,Cuisine,Chauffeur expérimenté,Musique",Planner,Melong
3657,Bandjoun,"Espace de rangement,Chauffeur expérimenté,Navigation GPS,Assistance bagages,Ponctualité,Sport,Vue panoramique,Confort,Connectivité",Traveler,Buea
4092,Douala,"Conversation,Éclairage tamisé,Assistance bagages,Espace de rangement,Conduite souple,Musique,Sport,Wi-Fi gratuit,Navigation GPS,Sièges inclinables,Ambiance chaleureuse,Vue panoramique,Silence,Confort,Chauffeur expérimenté",Planner,Douala
1411,Fontem,"Conduite souple,Éclairage tamisé,Cuisine,Connectivité",Traveler,Bamenda
1421,Bonaberi,"Musique,Animaux acceptés,Conduite souple,Langue parlée,Boisson gratuite,Vue panoramique,Navigation GPS,Conversation,Confort,Ambiance chaleureuse,Cuisine,Sièges inclinables,Assistance bagages,Climatisation,Ponctualité,Silence",Traveler,Maroua
2028,Bertoua,"Éclairage tamisé,Vue panoramique,Assistance bagages,Ponctualité,Cuisine,Boisson gratuite,Musique,Wi-Fi gratuit,Conversation,Climatisation,Chauffeur expérimenté,Navigation GPS,Sièges inclinables,Ambiance chaleureuse,Langue parlée",Traveler,Essos
2985,Kousseri,"Sièges inclinables,Ponctualité,Sport,Chauffeur expérimenté,Connectivité,Animaux acceptés,Climatisation,Navigation GPS",Planner,Boutours
875,Fontem,"Langue parlée,Musique,Sièges inclinables,Ambiance chaleureuse,Cuisine,Conduite souple,Ponctualité,Conversation",Planner,Belabo
2068,Melong,"Navigation GPS,Animaux acceptés,Conversation,Espace de rangement,Silence,Chauffeur expérimenté,Ponctualité,Éclairage tamisé,Climatisation,Musique,Vue panoramique,Wi-Fi gratuit,Langue parlée,Sport,Confort,Cuisine,Conduite souple,Sièges inclinables,Assistance bagages,Connectivité,Boisson gratuite,Ambiance chaleureuse",Planner,Bafang
3448,Messa,"Sièges inclinables,Conduite souple,Animaux acceptés,Cuisine,Climatisation,Confort,Conversation,Vue panoramique,Musique,Ambiance chaleureuse,Ponctualité,Espace de rangement,Wi-Fi gratuit,Boisson gratuite,Sport,Éclairage tamisé,Connectivité,Assistance bagages",Traveler,Bonamoussadi
4849,Gazawa,"Conduite souple,Wi-Fi gratuit,Vue panoramique,Langue parlée,Espace de rangement,Cuisine,Chauffeur expérimenté,Assistance bagages,Animaux acceptés,Climatisation,Connectivité,Ambiance chaleureuse,Silence,Sièges inclinables,Sport",Planner,Bandjoun
2854,Edéa,Cuisine,Planner,Bonabéri
3138,Mokolo,"Assistance bagages,Conversation",Traveler,Bandjoun
1513,Dibombari,"Vue panoramique,Navigation GPS,Assistance bagages,Espace de rangement,Langue parlée,Ambiance chaleureuse,Musique,Wi-Fi gratuit,Ponctualité,Éclairage tamisé,Boisson gratuite",Planner,Bali Nyonga
1946,Bandjoun,"Conversation,Vue panoramique,Conduite souple,Sport,Assistance bagages,Ambiance chaleureuse,Wi-Fi gratuit,Confort,Climatisation,Ponctualité,Silence,Animaux acceptés,Espace de rangement,Sièges inclinables,Langue parlée,Chauffeur expérimenté,Cuisine,Connectivité",Traveler,Bafia
2477,Edéa,"Cuisine,Silence,Wi-Fi gratuit,Assistance bagages,Chauffeur expérimenté,Éclairage tamisé,Conduite souple,Conversation",Planner,Bafoussam
4621,Nanga-Eboko,"Silence,Espace de rangement,Sport,Boisson gratuite,Conversation,Vue panoramique,Chauffeur expérimenté,Ambiance chaleureuse,Musique,Assistance bagages,Langue parlée,Wi-Fi gratuit,Cuisine,Confort,Connectivité,Ponctualité",Traveler,Bertoua
4633,Bonamoussadi,"Sièges inclinables,Conduite souple",Traveler,Bonamoussadi
894,Bonabéri,"Boisson gratuite,Assistance bagages,Ponctualité,Chauffeur expérimenté,Navigation GPS,Vue panoramique,Animaux acceptés,Musique,Ambiance chaleureuse,Conversation,Langue parlée,Éclairage tamisé,Connectivité,Confort,Sièges inclinables,Wi-Fi gratuit,Conduite souple",Planner,Dibombari
2535,Boutours,"Climatisation,Connectivité,Assistance bagages,Chauffeur expérimenté,Musique,Animaux acceptés",Traveler,Belo
4864,Bamenda,"Éclairage tamisé,Conduite souple,Cuisine,Navigation GPS,Espace de rangement,Assistance bagages,Connectivité",Planner,Mokolo
922,Meiganga,"Espace de rangement,Silence,Ambiance chaleureuse,Animaux acceptés,Chauffeur expérimenté,Conduite souple,Sièges inclinables,Confort,Ponctualité,Éclairage tamisé",Planner,Yagoua
